player_id,name,season,position,league,club_name,age,minutes,games,goal_contributions_per90,market_value_eur,log_market_value,calib_resid_all,exit_prob,exit,next_minutes,pred_eur,mispricing_ratio,exit_prob_challenger
435338,Gabriel,2024,Defender,England - Premier League,Arsenal FC,27.0362765229295,2365,28,0.2283298097251585,75000000.0,18.132998671500584,0.47854470602665233,0.05425526107162545,0,2751.0,42266794.40303922,0.5635572587071895,0.04870495164292058
435648,Joshua Zirkzee,2024,Attack,England - Premier League,Manchester United,23.61396303901437,1394,32,0.3228120516499282,30000000.0,17.216707939626428,0.6571157102057676,0.2600927427062806,1,609.0,15134404.90353364,0.5044801634511213,0.16970835930593536
435772,Charles De Ketelaere,2024,Midfield,Italy - Serie A,Atalanta BC,23.813826146475016,2080,36,0.6490384615384616,35000000.0,17.37085861945369,-0.06651046148145201,0.0992320103657573,0,2190.0,34537359.874309324,0.9867817106945521,0.13139600099167184
435796,Kilian Fischer,2024,Defender,Germany - Bundesliga,VfL Wolfsburg,24.2217659137577,2307,32,0.0390117035110533,6000000.0,15.60727002719233,0.16572365447568016,0.22677751771205412,1,804.0,5184040.638890533,0.8640067731484221,0.20211309872082245
436064,Ramon Hendriks,2024,Defender,Germany - Bundesliga,VfB Stuttgart,23.457905544147845,1141,25,0.0788781770376862,5000000.0,15.424948470398377,0.5942970654904189,0.44779516740053055,0,2023.0,2857610.581352998,0.5715221162705996,0.5380741541906027
438001,Santiago Bueno,2024,Defender,England - Premier League,Wolverhampton Wanderers,26.14647501711157,1682,29,0.0,10000000.0,16.11809565095832,0.47457925667374345,0.3287780137971894,0,2553.0,6302103.446686751,0.6302103446686751,0.2430911947352202
441170,Valentin Rosier,2024,Defender,Spain - LaLiga,CD Leganés,28.36960985626284,2592,32,0.1041666666666666,3000000.0,14.914122846632385,-0.7408525677551032,0.34547394737243386,0,2554.0,6372171.585747264,2.124057195249088,0.357598574979913
441986,Yann Bisseck,2024,Defender,Italy - Serie A,Inter Milan,24.09034907597536,1639,27,0.2745576571079927,35000000.0,17.37085861945369,1.5060605820092294,0.1166730978252348,0,1922.0,7798675.644961021,0.22281930414174345,0.11315617375091529
442248,Ethan Pinnock,2024,Defender,England - Premier League,Brentford FC,31.59479808350445,1913,22,0.0940930475692629,7000000.0,15.761420707019589,-0.2028014337120312,0.3176475091505955,1,321.0,8579578.531516816,1.2256540759309738,0.3189056636018231
442703,Ylber Ramadani,2024,Midfield,Italy - Serie A,US Lecce,28.72279260780288,1814,29,0.0992282249173098,1800000.0,14.403297222866392,-0.7861905619398155,0.498374027507964,0,3215.0,4058181.5324234306,2.2545452957907948,0.5274912105550049
443331,Patrick Osterhage,2024,Midfield,Germany - Bundesliga,SC Freiburg,24.91718001368925,2273,30,0.0395952485701715,10000000.0,16.11809565095832,0.23073004860440216,0.20584219793736125,0,1187.0,7969578.036956981,0.7969578036956981,0.1840227007411139
443710,Angelo Stiller,2024,Midfield,Germany - Bundesliga,VfB Stuttgart,23.745379876796715,2743,32,0.2952971199416697,45000000.0,17.622173047734595,0.8490715310612309,0.038032306686643966,0,2746.0,18521417.978828087,0.41158706619617974,0.049680568028318675
444523,Lucas Paquetá,2024,Midfield,England - Premier League,West Ham United,27.34839151266256,2385,33,0.1509433962264151,28000000.0,17.14771506813948,-0.10571333721203446,0.16183586776404915,0,1522.0,29086562.39401397,1.0388057997862132,0.08738667874788439
445126,Emanuele Valeri,2024,Defender,Italy - Serie A,Parma Calcio 1913,26.069815195071868,2879,35,0.2500868357068426,3000000.0,14.914122846632385,-1.1745083399820428,0.29895094806994105,0,2646.0,9665221.622621927,3.221740540873976,0.30496104606246976
445939,Omar Marmoush,2024,Attack,Germany - Bundesliga,Eintracht Frankfurt,25.90006844626968,2639,33,1.1595301250473664,75000000.0,18.132998671500584,0.05432952511059819,0.026731293749597238,1,699.0,62573118.228616536,0.8343082430482205,0.049455210349319496
448258,Josha Vagnoman,2024,Defender,Germany - Bundesliga,VfB Stuttgart,24.057494866529773,1835,26,0.1471389645776566,10000000.0,16.11809565095832,0.03630359826294116,0.2541156139580903,0,1587.0,9602194.045853114,0.9602194045853114,0.1521841213472549
448628,Javi Galán,2024,Defender,Spain - LaLiga,Atlético de Madrid,30.119096509240247,1781,25,0.1516002245929253,4000000.0,15.201804919084164,-0.19874862585038722,0.424692674390128,0,1807.0,4982088.681122064,1.245522170280516,0.36599035699665455
448632,Yehvann Diouf,2024,Goalkeeper,France - Ligue 1,Stade Reims,25.127994524298423,3060,34,0.0,12000000.0,16.300417207752275,-0.021240829644230352,0.09718190523218766,0,2340.0,12072487.701344926,1.0060406417787437,0.0938757200070453
449796,Alejandro Catena,2024,Defender,Spain - LaLiga,CA Osasuna,30.17932922655715,3076,35,0.1170351105331599,3000000.0,14.914122846632385,-1.7899907777628257,0.22321843850988246,0,3073.0,17352957.23815152,5.78431907938384,0.2786418017975394
450050,Jean-Ricner Bellegarde,2024,Midfield,England - Premier League,Wolverhampton Wanderers,26.5160848733744,1684,35,0.4809976247030879,18000000.0,16.70588231586044,-0.37790266101729486,0.3548515986203564,0,1250.0,24812205.499223243,1.378455861067958,0.334154411565101
450936,Tanguy Ndombélé,2024,Midfield,France - Ligue 1,OGC Nice,28.01095140314853,1135,18,0.2378854625550661,7000000.0,15.761420707019589,0.36420132345237555,0.4628157213450575,1,272.0,4966005.876460079,0.7094294109228685,0.49105861008149765
451276,Dominik Szoboszlai,2024,Midfield,England - Premier League,Liverpool FC,24.186173853524984,2497,36,0.4685622747296756,80000000.0,18.197537192638155,0.6504268451956701,0.06483193178043835,0,3233.0,38253638.54427322,0.47817048180341526,0.07082162995757317
451801,Abdul Mumin,2024,Defender,Spain - LaLiga,Rayo Vallecano,26.573579739904176,2020,24,0.1336633663366336,5000000.0,15.424948470398377,-0.7221628916673186,0.31430048674624045,1,78.0,10220968.075926946,2.0441936151853892,0.2739600078877144
451906,David Nemeth,2024,Defender,Germany - Bundesliga,FC St. Pauli,23.79192334017796,2142,24,0.042016806722689,4000000.0,15.201804919084164,-0.5563460513379566,0.3072934456853405,1,0.0,7038402.587918609,1.7596006469796523,0.2835835843725063
452477,Junior Adamu,2024,Attack,Germany - Bundesliga,SC Freiburg,23.5728952772074,1554,25,0.2316602316602316,5000000.0,15.424948470398377,0.20901902915867465,0.4166307602622939,1,449.0,4164012.4817560343,0.8328024963512068,0.35613873760784415
453016,Anthony Caci,2024,Defender,Germany - Bundesliga,1.FSV Mainz 05,27.50444900752909,2705,33,0.266173752310536,12000000.0,16.300417207752275,-0.32372221154621483,0.10006481470835163,1,520.0,16088628.62516769,1.3407190520973076,0.14340652474164706
453870,Benedict Hollerbach,2024,Attack,Germany - Bundesliga,1.FC Union Berlin,23.627652292950035,2555,34,0.4579256360078277,12000000.0,16.300417207752275,0.1713606326285766,0.13941912494729986,1,884.0,10046132.115466287,0.8371776762888573,0.22241774282055413
454863,András Schäfer,2024,Midfield,Germany - Bundesliga,1.FC Union Berlin,25.72210814510609,1537,26,0.1171112556929082,5000000.0,15.424948470398377,0.16903093611119147,0.4194037290548438,0,1419.0,4329214.752837947,0.8658429505675893,0.44113567492103295
455181,Jorge de Frutos,2024,Attack,Spain - LaLiga,Rayo Vallecano,27.863107460643395,2513,36,0.3223239156386789,4000000.0,15.201804919084164,-0.8169760655680092,0.35680470818735494,0,2485.0,9040123.853465464,2.2600309633663658,0.22831127386409214
455661,Nick Woltemade,2024,Attack,Germany - Bundesliga,VfB Stuttgart,22.88021902806297,1620,28,0.7777777777777778,30000000.0,17.216707939626428,0.5829899194899526,0.10977066411180274,0,2004.0,16235164.837332563,0.5411721612444188,0.11819642965987333
457673,Gabriel Strefezza,2024,Attack,Italy - Serie A,Como 1907,27.707049965776864,2635,37,0.3415559772296015,6000000.0,15.60727002719233,0.05579785627575262,0.26440397090291506,0,1016.0,5765994.442386623,0.9609990737311037,0.2359903129283748
459128,Marco Brescianini,2024,Midfield,Italy - Serie A,Atalanta BC,24.95003422313484,983,29,0.5493387589013224,8000000.0,15.89495209964411,0.27212807176111964,0.31365059952315794,0,1034.0,6177482.880116898,0.7721853600146122,0.3697212624470199
459463,Cucho Hernández,2024,Attack,Spain - LaLiga,Real Betis Balompié,25.70294318959617,1150,15,0.4695652173913043,18000000.0,16.70588231586044,0.8467979778960428,0.2831203974425231,0,2595.0,7755978.874258714,0.4308877152365952,0.40792568376400035
459658,Andrea Cambiaso,2024,Defender,Italy - Serie A,Juventus FC,24.865160848733744,2223,33,0.242914979757085,35000000.0,17.37085861945369,0.8928361983883608,0.0688653132752141,0,2796.0,14007530.415284732,0.4002151547224209,0.09304204094562328
459665,Patrizio Masini,2024,Midfield,Italy - Serie A,Genoa CFC,23.928815879534564,1533,26,0.0587084148727984,6000000.0,15.60727002719233,0.49319674216675535,0.37921244759014516,0,1400.0,3770598.1132277125,0.6284330188712854,0.4413774993347322
459763,Marco Carnesecchi,2024,Goalkeeper,Italy - Serie A,Atalanta BC,24.503764544832308,3060,34,0.0,25000000.0,17.034386382832476,0.4279440437043518,0.06707198723413439,0,3330.0,15821294.401103463,0.6328517760441386,0.10527690966982374
460245,Moritz Jenz,2024,Defender,Germany - Bundesliga,1.FSV Mainz 05,25.675564681724847,1601,19,0.0,5000000.0,15.424948470398377,-0.3687131224311142,0.38031893395044164,0,1789.0,7283119.7255459195,1.4566239451091838,0.41790419404839946
460651,Antoine Makoumbou,2024,Midfield,Italy - Serie A,Cagliari Calcio,26.458590006844627,2164,33,0.1247689463955637,3500000.0,15.068273526459642,-0.6296833737380299,0.33300425604585715,1,0.0,6641852.0175179355,1.8976720050051243,0.43004948653918973
460939,Tijjani Reijnders,2024,Midfield,Italy - Serie A,AC Milan,26.428473648186174,3132,37,0.4310344827586207,60000000.0,17.909855120186375,1.3103840501507178,0.020589993980606923,0,1636.0,15717184.667855816,0.2619530777975969,0.049688788245986035
461019,Samuele Birindelli,2024,Defender,Italy - Serie A,AC Monza,25.45653661875428,1476,21,0.1829268292682927,2800000.0,14.845129975145433,-0.6095452260463889,0.45338037517774343,1,0.0,5250398.792259446,1.8751424258069451,0.46449726585139445
461607,Estéban Lepaul,2024,Attack,France - Ligue 1,Angers SCO,24.70636550308008,1631,28,0.4966278356836296,7000000.0,15.761420707019589,0.10578636878104808,0.33313039395462646,0,2705.0,6376223.80202078,0.9108891145743971,0.3667117003682619
461843,Juan Berrocal,2024,Defender,Spain - LaLiga,Getafe CF,25.905544147843944,1061,19,0.0,1500000.0,14.22097566607244,-0.5554946890815087,0.7083490938512148,1,0.0,2709599.2885526503,1.8063995257017669,0.702749670185788
461883,Calvin Bassey,2024,Defender,England - Premier League,Fulham FC,25.00479123887748,3074,35,0.029277813923227,25000000.0,17.034386382832476,0.0975137408937059,0.09816412925116257,0,2532.0,21612682.088120066,0.8645072835248027,0.12058753872337306
462250,João Félix,2024,Attack,Italy - Serie A,AC Milan,25.144421629021217,1123,27,0.4007123775601068,20000000.0,16.811242831518264,1.0293313393059722,0.3230087463975333,1,0.0,7201236.88743771,0.3600618443718855,0.33474952902496685
462348,Mostafa Mohamed,2024,Attack,France - Ligue 1,FC Nantes,27.09377138945928,1246,30,0.4333868378812199,5000000.0,15.424948470398377,-0.040349631841447575,0.4850652870383081,0,1151.0,5304699.171534162,1.0609398343068324,0.5295575152790012
462823,Gustav Isaksen,2024,Attack,Italy - Serie A,Società Sportiva Lazio S.p.A.,23.704312114989733,2228,37,0.2827648114901256,20000000.0,16.811242831518264,0.6798412906371971,0.16916441809030702,0,1598.0,10068673.28820038,0.503433664410019,0.19066143036552932
463600,Lucas Chevalier,2024,Goalkeeper,France - Ligue 1,LOSC Lille,23.15400410677618,3060,34,0.0,30000000.0,17.216707939626428,0.6861075507405898,0.04773279168171072,0,1530.0,14724068.447940955,0.49080228159803185,0.05674679588041688
463605,Bafodé Diakité,2024,Defender,France - Ligue 1,LOSC Lille,23.98631074606434,2767,31,0.1626310083122515,28000000.0,17.14771506813948,1.138204053253741,0.061911809130618965,0,1275.0,8960201.22427894,0.3200071865813907,0.051720910012911445
463613,Yann Gboho,2024,Attack,France - Ligue 1,FC Toulouse,23.964407939767284,2342,31,0.3458582408198121,8000000.0,15.89495209964411,0.10207800324774441,0.23191553978581572,0,2610.0,7277603.513046839,0.9097004391308549,0.19403684589796338
463618,Khéphren Thuram,2024,Midfield,Italy - Serie A,Juventus FC,23.770020533880903,2329,35,0.38643194504079,40000000.0,17.50439001207821,0.1870775949784116,0.06700660390489227,0,2453.0,30876602.60412869,0.7719150651032172,0.09808534831995419
463665,Oumar Solet,2024,Defender,Italy - Serie A,Udinese Calcio,24.90075290896646,1674,19,0.1612903225806451,18000000.0,16.70588231586044,1.3547805974798788,0.150568939908432,0,2961.0,4748697.378975676,0.2638165210542042,0.18143022522082453
464598,Casper Tengstedt,2024,Attack,Italy - Serie A,Hellas Verona,24.58590006844627,1531,25,0.4702808621815806,6000000.0,15.60727002719233,0.01730649393872996,0.3727397243805856,1,0.0,5984522.100475398,0.997420350079233,0.39254620236677157
465555,Djordje Petrovic,2024,Goalkeeper,France - Ligue 1,RC Strasbourg Alsace,25.234770704996578,2790,31,0.0,20000000.0,16.811242831518264,1.1711074794484277,0.10429636544852046,0,3420.0,6281574.034419544,0.3140787017209772,0.11862769521205106
465830,Mattéo Guendouzi,2024,Midfield,Italy - Serie A,Società Sportiva Lazio S.p.A.,25.71937029431896,3275,37,0.1099236641221374,32000000.0,17.281246460764002,0.10773996985941237,0.052238723639863364,0,1430.0,26989823.129694145,0.843431972802942,0.05814676421593269
465955,Marcin Bulka,2024,Goalkeeper,France - Ligue 1,OGC Nice,25.245722108145102,3060,34,0.0,20000000.0,16.811242831518264,0.4601724226116004,0.08339967986746727,1,0.0,12415278.342186647,0.6207639171093323,0.07871751972261809
465967,Ander Guevara,2024,Midfield,Spain - LaLiga,Deportivo Alavés,27.48802190280629,1944,33,0.0462962962962962,3500000.0,15.068273526459642,-0.4542539100196161,0.4019910884785432,1,635.0,5606832.478131254,1.6019521366089298,0.3835973918349978
466794,Eric García,2024,Defender,Spain - LaLiga,FC Barcelona,23.978097193702943,1557,29,0.2890173410404624,18000000.0,16.70588231586044,0.32566820973710575,0.15307787484443539,0,2730.0,12764335.961246885,0.7091297756248269,0.22525143769016426
466801,Sergi Altimira,2024,Midfield,Spain - LaLiga,Real Betis Balompié,23.353867214236825,1973,32,0.0456158134820071,15000000.0,16.523560759066484,1.151324762657218,0.17538079669009757,0,1182.0,4847101.919785677,0.32314012798571184,0.2362051573467187
466802,Adrián Bernabé,2024,Midfield,Italy - Serie A,Parma Calcio 1913,23.603011635865844,1461,21,0.1232032854209445,15000000.0,16.523560759066484,1.3348567899538133,0.21873772162504235,0,2494.0,4055084.896579206,0.2703389931052804,0.2200885208604061
467434,Rocco Reitz,2024,Midfield,Germany - Bundesliga,Borussia Mönchengladbach,22.595482546201232,1841,27,0.1466594242259641,15000000.0,16.523560759066484,0.027050266621976515,0.18438753123572,0,2639.0,14255505.400113657,0.9503670266742438,0.14244178676395805
467632,Cristian Cásseres Jr.,2024,Midfield,France - Ligue 1,FC Toulouse,24.95003422313484,2706,32,0.1330376940133037,6000000.0,15.60727002719233,-0.28215792195462486,0.1900756731743068,0,2498.0,7985377.714499583,1.3308962857499305,0.21833230453379934
467992,Samuele Ricci,2024,Midfield,Italy - Serie A,Torino FC,23.36481861738536,2839,34,0.0634026065516026,30000000.0,17.216707939626428,0.5191497603750035,0.05753216708645323,0,1297.0,17245759.58863859,0.5748586529546196,0.06264651841184073
468002,Ben Johnson,2024,Defender,England - Premier League,Ipswich Town,24.93908281998631,1349,23,0.2001482579688658,8000000.0,15.89495209964411,0.3056786662928572,0.42985010222007125,1,0.0,5980533.701531868,0.7475667126914836,0.30908365267318383
468066,Jens Cajuste,2024,Midfield,England - Premier League,Ipswich Town,25.39630390143737,1978,30,0.0910010111223458,12000000.0,16.300417207752275,-0.005571599740802569,0.3829420019546662,1,0.0,11893671.687586408,0.9911393072988673,0.35689023386645685
468198,Joe Aribo,2024,Midfield,England - Premier League,Southampton FC,28.449007529089663,2020,32,0.1336633663366336,6000000.0,15.60727002719233,-0.14174010860271125,0.4617879168684432,1,0.0,6976724.358437256,1.162787393072876,0.4778042420322131
468309,Lucas Rosa,2024,Defender,Spain - LaLiga,Real Valladolid CF,24.747433264887064,1890,21,0.0476190476190476,3000000.0,14.914122846632385,0.3667638683605787,0.3746692304203733,1,0.0,2162444.8894523573,0.7208149631507857,0.3458141748507447
469050,Nathan Collins,2024,Defender,England - Premier League,Brentford FC,23.67419575633128,3420,38,0.1842105263157894,28000000.0,17.14771506813948,-0.5231766980145989,0.06148669496979798,0,2972.0,42916710.1952619,1.5327396498307821,0.058781205022343526
469211,Liberato Cacace,2024,Defender,Italy - Serie A,FC Empoli,24.26283367556468,2231,33,0.242043926490363,3000000.0,14.914122846632385,-1.0610020856850189,0.32607056767163134,1,0.0,8669735.616419844,2.889911872139948,0.24041331641188354
469669,Yvan Neyou,2024,Midfield,Spain - LaLiga,CD Leganés,27.99452429842573,2322,30,0.0775193798449612,3000000.0,14.914122846632385,-0.2695096748716561,0.41683257442975497,1,65.0,4035104.8686793214,1.3450349562264405,0.34721550459881717
469709,David Zec,2024,Defender,Germany - Bundesliga,Holstein Kiel,24.99110198494182,1545,18,0.116504854368932,2500000.0,14.73180128983843,-0.8161271345670151,0.4969225196592176,1,0.0,5746272.842175196,2.2985091368700785,0.5504510645453778
469781,Marcos Senesi,2024,Defender,England - Premier League,AFC Bournemouth,27.64681724845996,1107,17,0.0,22000000.0,16.90655301132259,0.6216281438293945,0.3380306518225685,0,3290.0,11657374.381146034,0.529880653688456,0.3140923330586139
